"dataResourceUid","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","provenance","rights","source","dcterms:type","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","recordID","locationID","higherGeography","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","verbatimDepth","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLatitude","verbatimLongitude","verbatimLongitude","verbatimCoordinateSystem","verbatimCoordinateSystem","verbatimSRS","footprintSRS","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks"
"dr1411","03668865-f49e-4d5c-945b-303d9028f8a1","2021-04-01T10:29:49Z","","CC-BY-NC 4.0 (Int)","dattard","","","https://www.inaturalist.org/observations/72588960","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© dattard some rights reserved","","","https://www.inaturalist.org/observations/72588960","72588960","","Dattard","","","","","","","","","PRESENT","","","","","","","","","","b0d40184-c6d7-442e-b9e2-4d8879de7d70","","","","","","","Australia","AU","Queensland","","","","Perkins Road, Neurum, QLD, AU","","","","","","","","","","","-26.989088","152.722703","EPSG:4326","7.0","","","-26.9890883333","","152.7227033333","","EPSG:4326","","","","","","","","",""
"dr1411","7a704d63-b10a-4472-85d5-b1b6a9648c79","2020-09-08T10:33:10Z","","CC-BY-NC 4.0 (Int)","andreamvee","","","https://www.inaturalist.org/observations/58811956","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© andreamvee some rights reserved","","","https://www.inaturalist.org/observations/58811956","58811956","","Andreamvee","","","","","","","","","PRESENT","","","","","","","","","","fb6fce13-3f63-47f7-87a8-d3e2f3e0d39b","","","","","","","Australia","AU","Queensland","","","","Deception Bay QLD 4508, Australia","","","","","","","","","","","-27.176591","152.991915","EPSG:4326","263.0","","","-27.1765908231","","152.9919147491","","EPSG:4326","","","","","","","","",""
"dr1411","01830680-69c3-4040-bee5-c9da2abf5f53","2021-07-05T20:11:53Z","","CC-BY-NC 4.0 (Int)","Rachel Wade","","","https://www.inaturalist.org/observations/85434473","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Rachel Wade some rights reserved","","","https://www.inaturalist.org/observations/85434473","85434473","","Wade, Rachel","","","","","","","","","PRESENT","","","","","","","","Sighted on acreage property at 1481 Currumbin Creek Road, Currumbin Valley","","ee3ef0fe-c2db-4511-afe9-8fe861141add","","","","","","","Australia","AU","Queensland","","","","Currumbin Valley QLD 4223, Australia","","","","","","","","","","","-28.219027","153.379641","EPSG:4326","","","","-28.2190273444","","153.3796411389","","EPSG:4326","","","","","","","","",""
"dr1411","5505a603-0e6a-42aa-884f-beaf24068820","2021-07-05T20:15:28Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/69083922","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/69083922","69083922","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","8aa45407-6523-4acf-8dd6-4f8730295990","","","","","","","Australia","AU","Queensland","","","","University Road, Nathan, QLD, AU","","","","","","","","","","","-27.550511","153.060108","EPSG:4326","60.0","","","-27.5505108373","","153.0601082348","","EPSG:4326","","","","","","","","",""
"dr1411","e8898fc6-629c-4e30-8919-dfa51708dcc3","2020-07-18T15:14:36Z","","CC-BY-NC 4.0 (Int)","fzich","","","https://www.inaturalist.org/observations/53417754","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© fzich some rights reserved","","","https://www.inaturalist.org/observations/53417754","53417754","","Fzich","","","","","","","","","PRESENT","","","","","","","","Between Porcupine Gorge Lookout and carpark","","d3a07946-8031-4bbc-ad6f-c8aac246c811","","","","","","","Australia","AU","Queensland","","","","Porcupine QLD 4821, Australia","","","","","","","","","","","-20.409652","144.436507","EPSG:4326","56.0","","","-20.4096520356","","144.4365071878","","EPSG:4326","","","","","","","","",""
"dr1411","080e58d7-1856-4b88-9155-a5dff8e3591d","2020-12-27T05:46:25Z","","CC-BY-NC 4.0 (Int)","grahamcorbin","","","https://www.inaturalist.org/observations/67123529","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© grahamcorbin some rights reserved","","","https://www.inaturalist.org/observations/67123529","67123529","","Grahamcorbin","","","","","","","","","PRESENT","","","","","","","","","","faa403f1-f0f7-4307-bc4a-9ebad7579fc3","","","","","","","Australia","AU","Queensland","","","","Mount Gravatt Outlook Dr, Mount Gravatt QLD 4122, Australia","","","","","","","","","","","-27.542664","153.072916","EPSG:4326","800.0","","","-27.5426636","","153.0729158","","EPSG:4326","","","","","","","","",""
"dr1411","6c811f09-9d02-4b7f-afc7-12525df66004","2020-11-29T02:42:09Z","","CC-BY-NC 4.0 (Int)","anthonydlaird","","","https://www.inaturalist.org/observations/64582101","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© anthonydlaird some rights reserved","","","https://www.inaturalist.org/observations/64582101","64582101","","Anthonydlaird","","","","","","","","","PRESENT","","","","","","","","Juvenile + Adult Koala (Juvenile pictured) both resting.","","a0dc957d-9345-4d43-b362-ab6152535ba3","","","","","","","Australia","AU","Queensland","","","","Hartwig Crescent, Mount Warren Park, QLD, AU","","","","","","","","","","","-27.729189","153.194856","EPSG:4326","22.0","","","-27.7291886508","","153.1948559862","","EPSG:4326","","","","","","","","",""
"dr1411","046cad92-afdc-4c2b-b5d1-7ca98945fcdc","2020-04-09T08:36:38Z","","CC0","Julian","","","https://www.inaturalist.org/observations/41717038","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","By Julian no rights reserved","","","https://www.inaturalist.org/observations/41717038","41717038","","Julian","","","","","","","","","PRESENT","","","","","","","","","","7799ea28-459f-47ac-8cc4-0118dd3d4f73","","","","","","","Australia","AU","Queensland","","","","Magnetic Island Defence Reserve, Horseshoe Bay, QLD, AU","","","","","","","","","","","-19.126092","146.868242","EPSG:4326","8.0","","","-19.12609167","","146.86824167","","EPSG:4326","","","","","","","","",""
"dr1411","a962204f-852c-48f7-b5e6-fc2fb2dc302a","2021-07-05T20:12:26Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/85180961","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/85180961","85180961","","","","","","","","","","","PRESENT","","","","","","","","Ironbark","","e45285b9-ef9b-4cce-a948-741713f77b86","","","","","","","Australia","AU","Queensland","","","","Nathan, QLD, AU","","","","","","","","","","","-27.550864","153.054498","EPSG:4326","41.0","","","-27.5508641629","","153.0544984737","","EPSG:4326","","","","","","","","",""
"dr1411","da2083d9-f33b-4895-bf64-1cd3e5f0905f","2020-12-11T09:35:31Z","","CC-BY-NC 4.0 (Int)","kazza-62","","","https://www.inaturalist.org/observations/66409513","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© kazza-62 some rights reserved","","","https://www.inaturalist.org/observations/66409513","66409513","","kazza-62","","","","","","","","","PRESENT","","","","","","","","Blake blue tag in left ear","","204014a9-13a5-4429-96f9-f7ac380a28aa","","","","","","","Australia","AU","Queensland","","","","Fitzroy St near Baypark Ct, Cleveland QLD 4163, Australia","","","","","","","","","","","-27.540108","153.271056","EPSG:4326","6.0","","","-27.5401080777","","153.2710561103","","EPSG:4326","","","","","","","","",""
"dr1411","b81b66d3-1fc2-474e-9dc6-76e69c622a87","2020-08-05T22:59:49Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/55466842","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/55466842","55466842","","","","","","","","","","","PRESENT","","","","","","","","Male koala on same branch as another male Koala","","0931623a-d169-4104-bd78-f39603295131","","","","","","","Australia","AU","Queensland","","","","Ring Road, Nathan, QLD, AU","","","","","","","","","","","-27.550955","153.05791","EPSG:4326","54.0","","","-27.5509547768","","153.0579103731","","EPSG:4326","","","","","","","","",""
"dr1411","a26566f7-a93b-41dd-8667-d8dd302b6bab","2020-09-16T00:57:04Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/59671240","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/59671240","59671240","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","","","4bfb8d49-2453-4db1-a5fd-f8b951ee13c5","","","","","","","Australia","AU","Queensland","","","","Nathan, Queensland, Australia","","","","","","","","","","","-27.547668","153.058705","EPSG:4326","","","","-27.5476683333","","153.058705","","EPSG:4326","","","","","","","","",""
"dr1411","0a29b5a4-592e-42c4-a58f-995951aab282","2020-07-08T11:50:54Z","","CC-BY-SA 4.0 (Int)","Greg Tasney","","","https://www.inaturalist.org/observations/52353114","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Greg Tasney some rights reserved","","","https://www.inaturalist.org/observations/52353114","52353114","","Tasney, Greg","","","","","","","","","PRESENT","","","","","","","","High up a E.micricorys.","","c136368d-331a-43af-9692-5821816c7876","","","","","","","Australia","AU","Queensland","","","","Nathan, Queensland, Australia","","","","","","","","","","","-27.54954","153.060133","EPSG:4326","","","","-27.54954","","153.0601333333","","EPSG:4326","","","","","","","","",""
"dr1411","16a45889-ab1d-410e-9f18-3eca1dfa499b","2021-03-06T07:35:23Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/70639411","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/70639411","70639411","","","","","","","","","","","PRESENT","","","","","","","","Tallowwood","","f5054409-c23e-4c75-b119-4045a9bd9914","","","","","","","Australia","AU","Queensland","","","","Mount Gravatt Cemetery and Crematorium, Nathan, QLD, AU","","","","","","","","","","","-27.550633","153.06051","EPSG:4326","129.0","","","-27.5506332317","","153.0605104121","","EPSG:4326","","","","","","","","",""
"dr1411","35425d0c-0ffb-415a-8087-073b2261792d","2020-05-29T03:56:53Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/47654209","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/47654209","47654209","","","","","","","","","","","PRESENT","","","","","","","","Grey Ironbark","","39dc1a04-8407-4ca8-9edb-1b984bb05be1","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.544634","153.060953","EPSG:4326","61.0","","","-27.5446344234","","153.0609526677","","EPSG:4326","","","","","","","","",""
"dr1411","aad6d609-80a4-403f-9522-3acf90b9c954","2021-03-29T05:46:02Z","","CC-BY-NC 4.0 (Int)","wwe62020","","","https://www.inaturalist.org/observations/72340427","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© wwe62020 some rights reserved","","","https://www.inaturalist.org/observations/72340427","72340427","","wwe62020","","","","","","","","","PRESENT","","","","","","","","Early morning walk, noticed these guys in the tree. Smaller one was high in tree, and the larger one lower in tree. Happy to sit there to get photo taken. Looked healthy. 2nd photo is smaller guy. 3rd photo is larger guy.","","a8ccf92e-6925-4c09-9eb8-40056d3eb2d2","","","","","","","Australia","AU","Queensland","","","","Kingaroy, QLD, AU","","","","","","","","","","","-26.506547","151.854125","EPSG:4326","20.0","","","-26.5065466597","","151.854125","","EPSG:4326","","","","","","","","",""
"dr1411","ed4248e0-4897-47d0-80e8-359eec0d94a1","2020-04-03T04:01:19Z","","CC-BY-NC 4.0 (Int)","miranda005","","","https://www.inaturalist.org/observations/40362715","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© miranda005 some rights reserved","","","https://www.inaturalist.org/observations/40362715","40362715","","miranda005","","","","","","","","","PRESENT","","","","","","","","","","d46c2cf0-36b3-4a0f-aa9d-c9e4e5346a96","","","","","","","Australia","AU","Queensland","","","","Mt Gravatt Outlook Reserve, Mount Gravatt, QLD, AU","","","","","","","","","","","-27.545709","153.072389","EPSG:4326","34.0","","","-27.5457091734","","153.072389238","","EPSG:4326","","","","","","","","",""
"dr1411","c7ed6d74-a226-41b1-9cb4-fe2c85305ef8","2021-04-22T11:33:32Z","","CC-BY-NC 4.0 (Int)","greg n","","","https://www.inaturalist.org/observations/74810946","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© greg n some rights reserved","","","https://www.inaturalist.org/observations/74810946","74810946","","","","","","","","","","","PRESENT","","","","","","","","No ear tag visible, exactly same tree and spot in tree as this observation, https://inaturalist.ala.org.au/observations/74715826 , Same animal.","","ccb7fe5e-75b8-4d4a-86fd-0a428dd8465c","","","","","","","Australia","AU","Queensland","","","","Octantis St Park, Brisbane QLD, Australia","","","","","","","","","","","-27.510527","153.069749","EPSG:4326","10.0","","","-27.5105268936","","153.0697485948","","EPSG:4326","","","","","","","","",""
"dr1411","c891a95b-3dbd-428e-8a86-89d114056d50","2020-02-02T18:48:46Z","","CC-BY-NC 4.0 (Int)","toohey-forest-wildlife","","","https://www.inaturalist.org/observations/38115396","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© toohey-forest-wildlife some rights reserved","","","https://www.inaturalist.org/observations/38115396","38115396","","","","","","","","","","","PRESENT","","","","","","","","In Tallowwood","","089fcc44-e3ec-4144-9cc5-341c8e87b87c","","","","","","","Australia","AU","Queensland","","","","Toohey Forest Park, Nathan, QLD, AU","","","","","","","","","","","-27.549888","153.059846","EPSG:4326","24.0","","","-27.5498875917","","153.0598456734","","EPSG:4326","","","","","","","","",""
"dr1411","256a3fa6-ff36-4290-ab26-bd570e304608","2021-07-05T20:11:54Z","","CC-BY-NC 4.0 (Int)","Helen Witting","","","https://www.inaturalist.org/observations/85407942","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© Helen Witting some rights reserved","","","https://www.inaturalist.org/observations/85407942","85407942","","Witting, Helen","","","","","","","","","PRESENT","","","","","","","","","","f31c9eef-c99d-493b-9450-af302970fc19","","","","","","","Australia","AU","Queensland","","","","Brisbane QLD, Australia","","","","","","","","","","","-27.545104","153.068525","EPSG:4326","15.0","","","-27.5451035267","","153.0685248973","","EPSG:4326","","","","","","","","",""
"dr1411","4d562db4-faf3-4c49-9b39-d5d5d5a5c718","2020-07-29T22:58:56Z","","CC-BY-NC 4.0 (Int)","jarjumsroom","","","https://www.inaturalist.org/observations/54710984","","","","iNaturalist","Observations","iNaturalist research-grade observations","","HUMAN_OBSERVATION","","","","","© jarjumsroom some rights reserved","","","https://www.inaturalist.org/observations/54710984","54710984","","Jarjumsroom","","","","","Adult","","","","PRESENT","","","","","","","","","","e188edf1-49ae-4099-ab76-5ae51ab8f467","","","","","","","Australia","AU","Queensland","","","","White's Hill Reserve, Brisbane, Australia","","","","","","","","","","","-27.509815","153.082433","EPSG:4326","200.0","","","-27.5098147","","153.0824325","","EPSG:4326","","","","","","","","",""
